user_id,tariff,month,minutes_spent,messages_sent,gb_used,minutes_included,messages_included,mb_per_month_included,rub_per_minute,rub_per_message,rub_per_gb,rub_monthly_fee,city,revenue
1381,ultra,9,562,43,32,3000,1000,30720,1,1,150,1950,Москва,2250.0
1381,ultra,10,643,43,23,3000,1000,30720,1,1,150,1950,Москва,1950.0
1381,ultra,11,567,41,27,3000,1000,30720,1,1,150,1950,Москва,1950.0
1381,ultra,12,762,55,22,3000,1000,30720,1,1,150,1950,Москва,1950.0
1382,ultra,3,98,20,4,3000,1000,30720,1,1,150,1950,Самара,1950.0
1382,ultra,4,691,80,11,3000,1000,30720,1,1,150,1950,Самара,1950.0
1382,ultra,5,625,88,14,3000,1000,30720,1,1,150,1950,Самара,1950.0
1382,ultra,6,681,74,8,3000,1000,30720,1,1,150,1950,Самара,1950.0
1382,ultra,7,608,75,8,3000,1000,30720,1,1,150,1950,Самара,1950.0
1382,ultra,8,750,98,11,3000,1000,30720,1,1,150,1950,Самара,1950.0
1382,ultra,9,539,61,8,3000,1000,30720,1,1,150,1950,Самара,1950.0
1382,ultra,10,799,66,11,3000,1000,30720,1,1,150,1950,Самара,1950.0
1382,ultra,11,694,67,11,3000,1000,30720,1,1,150,1950,Самара,1950.0
1382,ultra,12,751,81,9,3000,1000,30720,1,1,150,1950,Самара,1950.0
1383,smart,10,101,1,4,500,50,15360,3,3,200,550,Ульяновск,550.0
1383,smart,11,262,14,16,500,50,15360,3,3,200,550,Ульяновск,750.0
1383,smart,12,285,9,10,500,50,15360,3,3,200,550,Ульяновск,550.0
1384,smart,4,85,0,1,500,50,15360,3,3,200,550,Нижний Новгород,550.0
1384,smart,5,737,4,23,500,50,15360,3,3,200,550,Нижний Новгород,2861.0
1384,smart,6,608,2,22,500,50,15360,3,3,200,550,Нижний Новгород,2274.0
1384,smart,7,618,3,18,500,50,15360,3,3,200,550,Нижний Новгород,1504.0
1384,smart,8,682,1,18,500,50,15360,3,3,200,550,Нижний Новгород,1696.0
1384,smart,9,707,3,22,500,50,15360,3,3,200,550,Нижний Новгород,2571.0
1384,smart,10,667,1,26,500,50,15360,3,3,200,550,Нижний Новгород,3251.0
1384,smart,11,673,2,18,500,50,15360,3,3,200,550,Нижний Новгород,1669.0
1384,smart,12,682,2,20,500,50,15360,3,3,200,550,Нижний Новгород,2096.0
1385,ultra,1,270,72,19,3000,1000,30720,1,1,150,1950,Москва,1950.0
1385,ultra,2,277,90,32,3000,1000,30720,1,1,150,1950,Москва,2250.0
1385,ultra,3,310,123,31,3000,1000,30720,1,1,150,1950,Москва,2100.0
1385,ultra,4,348,96,29,3000,1000,30720,1,1,150,1950,Москва,1950.0
1385,ultra,5,343,127,29,3000,1000,30720,1,1,150,1950,Москва,1950.0
1385,ultra,6,356,103,27,3000,1000,30720,1,1,150,1950,Москва,1950.0
1385,ultra,7,383,142,37,3000,1000,30720,1,1,150,1950,Москва,3000.0
1385,ultra,8,326,117,35,3000,1000,30720,1,1,150,1950,Москва,2700.0
1385,ultra,9,374,113,34,3000,1000,30720,1,1,150,1950,Москва,2550.0
1385,ultra,10,368,127,27,3000,1000,30720,1,1,150,1950,Москва,1950.0
1385,ultra,11,273,126,34,3000,1000,30720,1,1,150,1950,Москва,2550.0
1385,ultra,12,333,144,38,3000,1000,30720,1,1,150,1950,Москва,3150.0
1386,smart,8,238,24,15,500,50,15360,3,3,200,550,Новосибирск,550.0
1386,smart,9,352,53,31,500,50,15360,3,3,200,550,Новосибирск,3759.0
1386,smart,10,432,43,25,500,50,15360,3,3,200,550,Новосибирск,2550.0
1386,smart,11,396,40,25,500,50,15360,3,3,200,550,Новосибирск,2550.0
1386,smart,12,492,40,20,500,50,15360,3,3,200,550,Новосибирск,1550.0
1387,smart,12,360,85,22,500,50,15360,3,3,200,550,Краснодар,2055.0
1388,smart,8,107,0,3,500,50,15360,3,3,200,550,Вологда,550.0
1388,smart,9,481,0,23,500,50,15360,3,3,200,550,Вологда,2150.0
1388,smart,10,421,0,27,500,50,15360,3,3,200,550,Вологда,2950.0
1388,smart,11,506,0,25,500,50,15360,3,3,200,550,Вологда,2568.0
1388,smart,12,516,0,22,500,50,15360,3,3,200,550,Вологда,1998.0
1389,smart,7,189,0,4,500,50,15360,3,3,200,550,Москва,550.0
1389,smart,8,389,1,22,500,50,15360,3,3,200,550,Москва,1950.0
1389,smart,9,257,0,14,500,50,15360,3,3,200,550,Москва,550.0
1389,smart,10,329,3,19,500,50,15360,3,3,200,550,Москва,1350.0
1389,smart,11,263,1,16,500,50,15360,3,3,200,550,Москва,750.0
1389,smart,12,292,1,17,500,50,15360,3,3,200,550,Москва,950.0
1390,smart,7,2,1,3,500,50,15360,3,3,200,550,Санкт-Петербург,550.0
1390,smart,8,224,27,18,500,50,15360,3,3,200,550,Санкт-Петербург,1150.0
1390,smart,9,198,40,19,500,50,15360,3,3,200,550,Санкт-Петербург,1350.0
1390,smart,10,183,31,17,500,50,15360,3,3,200,550,Санкт-Петербург,950.0
1390,smart,11,230,30,23,500,50,15360,3,3,200,550,Санкт-Петербург,2150.0
1390,smart,12,185,45,23,500,50,15360,3,3,200,550,Санкт-Петербург,2150.0
1391,ultra,5,607,1,16,3000,1000,30720,1,1,150,1950,Стерлитамак,1950.0
1391,ultra,6,719,4,25,3000,1000,30720,1,1,150,1950,Стерлитамак,1950.0
1391,ultra,7,702,2,21,3000,1000,30720,1,1,150,1950,Стерлитамак,1950.0
1391,ultra,8,965,6,35,3000,1000,30720,1,1,150,1950,Стерлитамак,2700.0
1391,ultra,9,845,3,16,3000,1000,30720,1,1,150,1950,Стерлитамак,1950.0
1391,ultra,10,837,4,24,3000,1000,30720,1,1,150,1950,Стерлитамак,1950.0
1391,ultra,11,669,3,27,3000,1000,30720,1,1,150,1950,Стерлитамак,1950.0
1391,ultra,12,681,1,28,3000,1000,30720,1,1,150,1950,Стерлитамак,1950.0
1392,ultra,2,13,3,0,3000,1000,30720,1,1,150,1950,Челябинск,1950.0
1392,ultra,3,467,38,23,3000,1000,30720,1,1,150,1950,Челябинск,1950.0
1392,ultra,4,436,33,15,3000,1000,30720,1,1,150,1950,Челябинск,1950.0
1392,ultra,5,364,36,16,3000,1000,30720,1,1,150,1950,Челябинск,1950.0
1392,ultra,6,415,49,20,3000,1000,30720,1,1,150,1950,Челябинск,1950.0
1392,ultra,7,452,37,22,3000,1000,30720,1,1,150,1950,Челябинск,1950.0
1392,ultra,8,496,32,16,3000,1000,30720,1,1,150,1950,Челябинск,1950.0
1392,ultra,9,377,38,22,3000,1000,30720,1,1,150,1950,Челябинск,1950.0
1393,smart,2,171,16,7,500,50,15360,3,3,200,550,Краснодар,550.0
1393,smart,3,680,38,17,500,50,15360,3,3,200,550,Краснодар,1490.0
1393,smart,4,487,36,13,500,50,15360,3,3,200,550,Краснодар,550.0
1393,smart,5,574,66,20,500,50,15360,3,3,200,550,Краснодар,1820.0
1393,smart,6,518,51,12,500,50,15360,3,3,200,550,Краснодар,607.0
1393,smart,7,560,56,17,500,50,15360,3,3,200,550,Краснодар,1148.0
1393,smart,8,554,60,14,500,50,15360,3,3,200,550,Краснодар,742.0
1393,smart,9,566,54,21,500,50,15360,3,3,200,550,Краснодар,1960.0
1393,smart,10,636,56,19,500,50,15360,3,3,200,550,Краснодар,1776.0
1393,smart,11,604,47,16,500,50,15360,3,3,200,550,Краснодар,1062.0
1393,smart,12,651,59,17,500,50,15360,3,3,200,550,Краснодар,1430.0
1394,smart,1,238,1,8,500,50,15360,3,3,200,550,Орёл,550.0
1394,smart,2,559,3,5,500,50,15360,3,3,200,550,Орёл,727.0
1394,smart,3,463,5,7,500,50,15360,3,3,200,550,Орёл,550.0
1394,smart,4,439,6,7,500,50,15360,3,3,200,550,Орёл,550.0
1394,smart,5,497,2,12,500,50,15360,3,3,200,550,Орёл,550.0
1394,smart,6,428,4,6,500,50,15360,3,3,200,550,Орёл,550.0
1394,smart,7,455,6,7,500,50,15360,3,3,200,550,Орёл,550.0
1394,smart,8,461,1,9,500,50,15360,3,3,200,550,Орёл,550.0
1394,smart,9,440,7,9,500,50,15360,3,3,200,550,Орёл,550.0
1394,smart,10,390,2,9,500,50,15360,3,3,200,550,Орёл,550.0
1394,smart,11,511,5,7,500,50,15360,3,3,200,550,Орёл,583.0
1394,smart,12,480,6,6,500,50,15360,3,3,200,550,Орёл,550.0
1395,smart,1,492,25,23,500,50,15360,3,3,200,550,Москва,2150.0
1395,smart,2,584,20,13,500,50,15360,3,3,200,550,Москва,802.0
1395,smart,3,668,33,21,500,50,15360,3,3,200,550,Москва,2254.0
1395,smart,4,657,37,19,500,50,15360,3,3,200,550,Москва,1821.0
1395,smart,5,446,29,15,500,50,15360,3,3,200,550,Москва,550.0
1395,smart,6,541,24,20,500,50,15360,3,3,200,550,Москва,1673.0
1395,smart,7,544,24,16,500,50,15360,3,3,200,550,Москва,882.0
1395,smart,8,665,34,17,500,50,15360,3,3,200,550,Москва,1445.0
1395,smart,9,503,30,15,500,50,15360,3,3,200,550,Москва,559.0
1395,smart,10,589,29,21,500,50,15360,3,3,200,550,Москва,2017.0
1395,smart,11,637,26,19,500,50,15360,3,3,200,550,Москва,1761.0
1395,smart,12,627,25,16,500,50,15360,3,3,200,550,Москва,1131.0
1396,ultra,1,418,57,6,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1396,ultra,2,432,59,6,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1396,ultra,3,453,80,9,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1396,ultra,4,485,88,10,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1396,ultra,5,473,100,12,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1396,ultra,6,443,75,12,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1396,ultra,7,452,89,9,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1396,ultra,8,521,90,16,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1396,ultra,9,372,74,4,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1396,ultra,10,492,63,8,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1396,ultra,11,512,87,11,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1396,ultra,12,555,74,8,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1397,ultra,12,232,0,23,3000,1000,30720,1,1,150,1950,Воронеж,1950.0
1398,smart,12,310,13,19,500,50,15360,3,3,200,550,Махачкала,1350.0
1399,ultra,11,282,72,3,3000,1000,30720,1,1,150,1950,Уфа,1950.0
1399,ultra,12,355,58,2,3000,1000,30720,1,1,150,1950,Уфа,1950.0
1400,smart,8,200,9,8,500,50,15360,3,3,200,550,Москва,550.0
1400,smart,9,453,51,19,500,50,15360,3,3,200,550,Москва,1353.0
1400,smart,10,617,58,26,500,50,15360,3,3,200,550,Москва,3125.0
1400,smart,11,511,63,26,500,50,15360,3,3,200,550,Москва,2822.0
1400,smart,12,606,59,22,500,50,15360,3,3,200,550,Москва,2295.0
1401,smart,1,153,14,6,500,50,15360,3,3,200,550,Москва,550.0
1401,smart,2,354,44,8,500,50,15360,3,3,200,550,Москва,550.0
1401,smart,3,473,47,16,500,50,15360,3,3,200,550,Москва,750.0
1401,smart,4,315,50,15,500,50,15360,3,3,200,550,Москва,550.0
1401,smart,5,438,45,12,500,50,15360,3,3,200,550,Москва,550.0
1401,smart,6,463,32,10,500,50,15360,3,3,200,550,Москва,550.0
1401,smart,7,390,61,8,500,50,15360,3,3,200,550,Москва,583.0
1401,smart,8,470,41,12,500,50,15360,3,3,200,550,Москва,550.0
1401,smart,9,343,49,11,500,50,15360,3,3,200,550,Москва,550.0
1401,smart,10,402,40,13,500,50,15360,3,3,200,550,Москва,550.0
1401,smart,11,349,56,11,500,50,15360,3,3,200,550,Москва,568.0
1401,smart,12,351,49,12,500,50,15360,3,3,200,550,Москва,550.0
1402,ultra,3,403,27,19,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1402,ultra,4,733,21,25,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1402,ultra,5,689,32,27,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1402,ultra,6,657,28,26,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1402,ultra,7,565,27,26,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1402,ultra,8,671,36,31,3000,1000,30720,1,1,150,1950,Пенза,2100.0
1402,ultra,9,751,27,21,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1402,ultra,10,744,35,21,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1402,ultra,11,742,25,20,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1402,ultra,12,596,22,26,3000,1000,30720,1,1,150,1950,Пенза,1950.0
1403,ultra,5,15,18,8,3000,1000,30720,1,1,150,1950,Брянск,1950.0
1403,ultra,6,50,56,31,3000,1000,30720,1,1,150,1950,Брянск,2100.0
1403,ultra,7,113,61,37,3000,1000,30720,1,1,150,1950,Брянск,3000.0
1403,ultra,8,125,48,29,3000,1000,30720,1,1,150,1950,Брянск,1950.0
1403,ultra,9,65,50,28,3000,1000,30720,1,1,150,1950,Брянск,1950.0
1403,ultra,10,77,54,32,3000,1000,30720,1,1,150,1950,Брянск,2250.0
1403,ultra,11,109,49,35,3000,1000,30720,1,1,150,1950,Брянск,2700.0
1403,ultra,12,143,48,25,3000,1000,30720,1,1,150,1950,Брянск,1950.0
1404,smart,4,105,29,6,500,50,15360,3,3,200,550,Иркутск,550.0
1404,smart,5,209,37,17,500,50,15360,3,3,200,550,Иркутск,950.0
1404,smart,6,196,57,17,500,50,15360,3,3,200,550,Иркутск,971.0
1404,smart,7,142,48,20,500,50,15360,3,3,200,550,Иркутск,1550.0
1404,smart,8,162,49,17,500,50,15360,3,3,200,550,Иркутск,950.0
1404,smart,9,142,48,13,500,50,15360,3,3,200,550,Иркутск,550.0
1404,smart,10,275,59,17,500,50,15360,3,3,200,550,Иркутск,977.0
1404,smart,11,226,59,18,500,50,15360,3,3,200,550,Иркутск,1177.0
1404,smart,12,133,64,19,500,50,15360,3,3,200,550,Иркутск,1392.0
1405,ultra,10,332,45,17,3000,1000,30720,1,1,150,1950,Набережные Челны,1950.0
1405,ultra,11,340,67,13,3000,1000,30720,1,1,150,1950,Набережные Челны,1950.0
1405,ultra,12,244,53,25,3000,1000,30720,1,1,150,1950,Набережные Челны,1950.0
1406,smart,12,290,21,12,500,50,15360,3,3,200,550,Казань,550.0
1407,smart,8,149,11,11,500,50,15360,3,3,200,550,Челябинск,550.0
1407,smart,9,242,37,14,500,50,15360,3,3,200,550,Челябинск,550.0
1407,smart,10,397,38,15,500,50,15360,3,3,200,550,Челябинск,550.0
1407,smart,11,239,28,12,500,50,15360,3,3,200,550,Челябинск,550.0
1407,smart,12,291,41,17,500,50,15360,3,3,200,550,Челябинск,950.0
1408,smart,5,95,3,3,500,50,15360,3,3,200,550,Самара,550.0
1408,smart,6,597,8,15,500,50,15360,3,3,200,550,Самара,841.0
1408,smart,7,525,1,13,500,50,15360,3,3,200,550,Самара,625.0
1408,smart,8,549,6,13,500,50,15360,3,3,200,550,Самара,697.0
1408,smart,9,750,10,15,500,50,15360,3,3,200,550,Самара,1300.0
1408,smart,10,624,10,21,500,50,15360,3,3,200,550,Самара,2122.0
1408,smart,11,614,6,16,500,50,15360,3,3,200,550,Самара,1092.0
1408,smart,12,541,4,15,500,50,15360,3,3,200,550,Самара,673.0
1409,smart,3,515,17,10,500,50,15360,3,3,200,550,Набережные Челны,595.0
1409,smart,4,753,41,18,500,50,15360,3,3,200,550,Набережные Челны,1909.0
1409,smart,5,734,42,17,500,50,15360,3,3,200,550,Набережные Челны,1652.0
1409,smart,6,635,39,13,500,50,15360,3,3,200,550,Набережные Челны,955.0
1409,smart,7,643,41,19,500,50,15360,3,3,200,550,Набережные Челны,1779.0
1409,smart,8,846,39,21,500,50,15360,3,3,200,550,Набережные Челны,2788.0
1409,smart,9,733,34,18,500,50,15360,3,3,200,550,Набережные Челны,1849.0
1409,smart,10,655,43,17,500,50,15360,3,3,200,550,Набережные Челны,1415.0
1409,smart,11,750,34,14,500,50,15360,3,3,200,550,Набережные Челны,1300.0
1409,smart,12,667,40,18,500,50,15360,3,3,200,550,Набережные Челны,1651.0
1410,smart,8,51,5,4,500,50,15360,3,3,200,550,Нижний Тагил,550.0
1410,smart,9,252,27,22,500,50,15360,3,3,200,550,Нижний Тагил,1950.0
1410,smart,10,449,22,21,500,50,15360,3,3,200,550,Нижний Тагил,1750.0
1410,smart,11,555,21,26,500,50,15360,3,3,200,550,Нижний Тагил,2915.0
1410,smart,12,402,20,15,500,50,15360,3,3,200,550,Нижний Тагил,550.0
1411,smart,7,386,51,13,500,50,15360,3,3,200,550,Грозный,553.0
1411,smart,8,588,85,13,500,50,15360,3,3,200,550,Грозный,919.0
1411,smart,9,587,106,21,500,50,15360,3,3,200,550,Грозный,2179.0
1411,smart,10,601,103,28,500,50,15360,3,3,200,550,Грозный,3612.0
1411,smart,11,584,98,16,500,50,15360,3,3,200,550,Грозный,1146.0
1411,smart,12,793,91,15,500,50,15360,3,3,200,550,Грозный,1552.0
1412,ultra,6,551,39,25,3000,1000,30720,1,1,150,1950,Волгоград,1950.0
1412,ultra,7,798,49,40,3000,1000,30720,1,1,150,1950,Волгоград,3450.0
1412,ultra,8,845,43,37,3000,1000,30720,1,1,150,1950,Волгоград,3000.0
1412,ultra,9,567,54,29,3000,1000,30720,1,1,150,1950,Волгоград,1950.0
1412,ultra,10,816,51,38,3000,1000,30720,1,1,150,1950,Волгоград,3150.0
1412,ultra,11,641,52,39,3000,1000,30720,1,1,150,1950,Волгоград,3300.0
1412,ultra,12,757,55,32,3000,1000,30720,1,1,150,1950,Волгоград,2250.0
1413,smart,8,63,3,9,500,50,15360,3,3,200,550,Новосибирск,550.0
1413,smart,9,169,2,22,500,50,15360,3,3,200,550,Новосибирск,1950.0
1413,smart,10,193,4,27,500,50,15360,3,3,200,550,Новосибирск,2950.0
1413,smart,11,136,6,22,500,50,15360,3,3,200,550,Новосибирск,1950.0
1413,smart,12,187,0,22,500,50,15360,3,3,200,550,Новосибирск,1950.0
1414,smart,5,201,45,21,500,50,15360,3,3,200,550,Владимир,1750.0
1414,smart,6,338,52,18,500,50,15360,3,3,200,550,Владимир,1156.0
1414,smart,7,371,59,20,500,50,15360,3,3,200,550,Владимир,1577.0
1414,smart,8,308,38,22,500,50,15360,3,3,200,550,Владимир,1950.0
1414,smart,9,302,39,19,500,50,15360,3,3,200,550,Владимир,1350.0
1414,smart,10,361,43,22,500,50,15360,3,3,200,550,Владимир,1950.0
1414,smart,11,318,46,18,500,50,15360,3,3,200,550,Владимир,1150.0
1414,smart,12,397,46,17,500,50,15360,3,3,200,550,Владимир,950.0
1415,ultra,6,43,3,3,3000,1000,30720,1,1,150,1950,Москва,1950.0
1415,ultra,7,612,46,29,3000,1000,30720,1,1,150,1950,Москва,1950.0
1415,ultra,8,593,37,32,3000,1000,30720,1,1,150,1950,Москва,2250.0
1415,ultra,9,764,40,37,3000,1000,30720,1,1,150,1950,Москва,3000.0
1415,ultra,10,751,44,28,3000,1000,30720,1,1,150,1950,Москва,1950.0
1415,ultra,11,627,39,26,3000,1000,30720,1,1,150,1950,Москва,1950.0
1415,ultra,12,617,50,27,3000,1000,30720,1,1,150,1950,Москва,1950.0
1416,ultra,7,540,40,13,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1416,ultra,8,822,84,21,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1416,ultra,9,808,97,28,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1416,ultra,10,1084,101,19,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1416,ultra,11,861,89,19,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1416,ultra,12,363,44,10,3000,1000,30720,1,1,150,1950,Санкт-Петербург,1950.0
1417,smart,7,177,29,4,500,50,15360,3,3,200,550,Тольятти,550.0
1417,smart,8,346,83,11,500,50,15360,3,3,200,550,Тольятти,649.0
1417,smart,9,441,81,15,500,50,15360,3,3,200,550,Тольятти,643.0
1417,smart,10,333,78,11,500,50,15360,3,3,200,550,Тольятти,634.0
1417,smart,11,369,81,17,500,50,15360,3,3,200,550,Тольятти,1043.0
1417,smart,12,368,92,13,500,50,15360,3,3,200,550,Тольятти,676.0
1418,smart,10,161,13,4,500,50,15360,3,3,200,550,Новосибирск,550.0
1418,smart,11,412,62,16,500,50,15360,3,3,200,550,Новосибирск,786.0
1418,smart,12,413,54,19,500,50,15360,3,3,200,550,Новосибирск,1362.0
1419,smart,7,206,19,6,500,50,15360,3,3,200,550,Новороссийск,550.0
1419,smart,8,649,56,17,500,50,15360,3,3,200,550,Новороссийск,1415.0
1419,smart,9,584,65,14,500,50,15360,3,3,200,550,Новороссийск,847.0
1419,smart,10,465,41,11,500,50,15360,3,3,200,550,Новороссийск,550.0
1419,smart,11,456,52,13,500,50,15360,3,3,200,550,Новороссийск,556.0
1419,smart,12,538,49,17,500,50,15360,3,3,200,550,Новороссийск,1064.0
1420,smart,9,83,2,12,500,50,15360,3,3,200,550,Сочи,550.0
1420,smart,10,210,10,30,500,50,15360,3,3,200,550,Сочи,3550.0
1420,smart,11,199,18,25,500,50,15360,3,3,200,550,Сочи,2550.0
1420,smart,12,231,14,28,500,50,15360,3,3,200,550,Сочи,3150.0
1421,smart,2,74,16,5,500,50,15360,3,3,200,550,Калининград,550.0
1421,smart,3,285,60,24,500,50,15360,3,3,200,550,Калининград,2380.0
1421,smart,4,379,44,15,500,50,15360,3,3,200,550,Калининград,550.0
1421,smart,5,282,45,20,500,50,15360,3,3,200,550,Калининград,1550.0
1421,smart,6,242,52,16,500,50,15360,3,3,200,550,Калининград,756.0
1421,smart,7,359,63,21,500,50,15360,3,3,200,550,Калининград,1789.0
1421,smart,8,389,49,20,500,50,15360,3,3,200,550,Калининград,1550.0
1421,smart,9,279,62,23,500,50,15360,3,3,200,550,Калининград,2186.0
1421,smart,10,414,53,22,500,50,15360,3,3,200,550,Калининград,1959.0
1421,smart,11,253,48,25,500,50,15360,3,3,200,550,Калининград,2550.0
1421,smart,12,335,36,15,500,50,15360,3,3,200,550,Калининград,550.0
1422,smart,10,252,31,9,500,50,15360,3,3,200,550,Москва,550.0
1422,smart,11,412,42,9,500,50,15360,3,3,200,550,Москва,550.0
1422,smart,12,277,29,9,500,50,15360,3,3,200,550,Москва,550.0
1423,smart,1,61,8,2,500,50,15360,3,3,200,550,Астрахань,550.0
1423,smart,2,198,37,14,500,50,15360,3,3,200,550,Астрахань,550.0
1423,smart,3,175,41,21,500,50,15360,3,3,200,550,Астрахань,1750.0
1423,smart,4,224,46,17,500,50,15360,3,3,200,550,Астрахань,950.0
1423,smart,5,131,47,17,500,50,15360,3,3,200,550,Астрахань,950.0
1423,smart,6,228,45,12,500,50,15360,3,3,200,550,Астрахань,550.0
1423,smart,7,203,29,11,500,50,15360,3,3,200,550,Астрахань,550.0
1423,smart,8,227,44,18,500,50,15360,3,3,200,550,Астрахань,1150.0
1423,smart,9,198,42,19,500,50,15360,3,3,200,550,Астрахань,1350.0
1423,smart,10,174,48,21,500,50,15360,3,3,200,550,Астрахань,1750.0
1423,smart,11,271,44,15,500,50,15360,3,3,200,550,Астрахань,550.0
1423,smart,12,219,49,17,500,50,15360,3,3,200,550,Астрахань,950.0
1424,ultra,6,1,31,10,3000,1000,30720,1,1,150,1950,Москва,1950.0
1424,ultra,7,12,111,32,3000,1000,30720,1,1,150,1950,Москва,2250.0
1424,ultra,8,53,98,27,3000,1000,30720,1,1,150,1950,Москва,1950.0
1424,ultra,9,43,89,28,3000,1000,30720,1,1,150,1950,Москва,1950.0
1424,ultra,10,29,106,30,3000,1000,30720,1,1,150,1950,Москва,1950.0
1424,ultra,11,16,83,17,3000,1000,30720,1,1,150,1950,Москва,1950.0
1424,ultra,12,95,91,38,3000,1000,30720,1,1,150,1950,Москва,3150.0
1425,smart,2,49,4,2,500,50,15360,3,3,200,550,Пермь,550.0
1425,smart,3,722,91,8,500,50,15360,3,3,200,550,Пермь,1339.0
1425,smart,4,653,88,17,500,50,15360,3,3,200,550,Пермь,1523.0
1425,smart,5,820,75,16,500,50,15360,3,3,200,550,Пермь,1785.0
1425,smart,6,667,86,13,500,50,15360,3,3,200,550,Пермь,1159.0
1425,smart,7,728,82,14,500,50,15360,3,3,200,550,Пермь,1330.0
1425,smart,8,525,72,14,500,50,15360,3,3,200,550,Пермь,691.0
1425,smart,9,766,81,15,500,50,15360,3,3,200,550,Пермь,1441.0
1425,smart,10,733,77,12,500,50,15360,3,3,200,550,Пермь,1330.0
1425,smart,11,585,86,16,500,50,15360,3,3,200,550,Пермь,1113.0
1425,smart,12,646,72,17,500,50,15360,3,3,200,550,Пермь,1454.0
1426,smart,9,570,71,20,500,50,15360,3,3,200,550,Оренбург,1823.0
1426,smart,10,510,66,25,500,50,15360,3,3,200,550,Оренбург,2628.0
1426,smart,11,464,50,25,500,50,15360,3,3,200,550,Оренбург,2550.0
1426,smart,12,637,69,21,500,50,15360,3,3,200,550,Оренбург,2218.0
1427,smart,4,418,17,13,500,50,15360,3,3,200,550,Казань,550.0
1427,smart,5,700,12,12,500,50,15360,3,3,200,550,Казань,1150.0
1427,smart,6,515,7,13,500,50,15360,3,3,200,550,Казань,595.0
1427,smart,7,537,11,11,500,50,15360,3,3,200,550,Казань,661.0
1427,smart,8,577,11,18,500,50,15360,3,3,200,550,Казань,1381.0
1427,smart,9,561,12,14,500,50,15360,3,3,200,550,Казань,733.0
1427,smart,10,482,9,18,500,50,15360,3,3,200,550,Казань,1150.0
1427,smart,11,542,11,15,500,50,15360,3,3,200,550,Казань,676.0
1427,smart,12,608,9,12,500,50,15360,3,3,200,550,Казань,874.0
1428,smart,8,66,0,7,500,50,15360,3,3,200,550,Новосибирск,550.0
1428,smart,9,414,0,22,500,50,15360,3,3,200,550,Новосибирск,1950.0
1428,smart,10,428,0,18,500,50,15360,3,3,200,550,Новосибирск,1150.0
1428,smart,11,399,0,18,500,50,15360,3,3,200,550,Новосибирск,1150.0
1428,smart,12,382,0,27,500,50,15360,3,3,200,550,Новосибирск,2950.0
1429,smart,1,70,0,3,500,50,15360,3,3,200,550,Санкт-Петербург,550.0
1429,smart,2,240,0,22,500,50,15360,3,3,200,550,Санкт-Петербург,1950.0
1429,smart,3,357,0,24,500,50,15360,3,3,200,550,Санкт-Петербург,2350.0
1429,smart,4,188,0,19,500,50,15360,3,3,200,550,Санкт-Петербург,1350.0
1429,smart,5,161,0,22,500,50,15360,3,3,200,550,Санкт-Петербург,1950.0
1429,smart,6,204,0,24,500,50,15360,3,3,200,550,Санкт-Петербург,2350.0
1429,smart,7,379,0,27,500,50,15360,3,3,200,550,Санкт-Петербург,2950.0
1429,smart,8,332,0,15,500,50,15360,3,3,200,550,Санкт-Петербург,550.0
1429,smart,9,138,0,18,500,50,15360,3,3,200,550,Санкт-Петербург,1150.0
1429,smart,10,261,0,20,500,50,15360,3,3,200,550,Санкт-Петербург,1550.0
1429,smart,11,273,0,19,500,50,15360,3,3,200,550,Санкт-Петербург,1350.0
1429,smart,12,241,0,22,500,50,15360,3,3,200,550,Санкт-Петербург,1950.0
1430,ultra,4,91,7,11,3000,1000,30720,1,1,150,1950,Тверь,1950.0
1430,ultra,5,284,42,19,3000,1000,30720,1,1,150,1950,Тверь,1950.0
1430,ultra,6,234,40,24,3000,1000,30720,1,1,150,1950,Тверь,1950.0
1430,ultra,7,322,46,21,3000,1000,30720,1,1,150,1950,Тверь,1950.0
1430,ultra,8,416,40,22,3000,1000,30720,1,1,150,1950,Тверь,1950.0
